week_start,date,day_index_in_week,core_ledger_unit,core_bets,core_implied_spread,exp_ledger_unit,exp_bets,exp_implied_spread,oe_ledger_unit,oe_bets,oe_implied_spread,day_index,policy_id,mode,policy_ledger_unit,policy_real_unit,policy_bets
2025-03-24,2025-03-27,4,-12.12,60.0,-0.19999999999999998,-14.145,72.0,-0.19444444444444442,1.895000000000001,40.0,0.050000000000000024,81,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-24,2025-03-28,5,1.8450000000000013,60.0,0.033333333333333354,-0.1799999999999986,72.0,1.9564550480941433e-17,-8.08,40.0,-0.2,82,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-24,2025-03-29,6,-8.129999999999999,60.0,-0.1333333333333333,-4.169999999999998,72.0,-0.055555555555555525,11.870000000000001,40.0,0.3,83,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-24,2025-03-30,7,1.845000000000001,60.0,0.03333333333333335,1.815000000000001,72.0,0.027777777777777787,-6.085,40.0,-0.15,84,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-31,2025-03-31,1,7.830000000000003,60.0,0.13333333333333336,3.810000000000003,72.0,0.055555555555555594,-0.10000000000000009,40.0,-2.173838942326826e-18,85,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-31,2025-04-01,2,-14.114999999999998,60.0,-0.2333333333333333,-16.14,72.0,-0.2222222222222222,1.8950000000000011,40.0,0.05000000000000003,86,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-31,2025-04-02,3,9.825,60.0,0.16666666666666663,9.795,72.0,0.1388888888888889,-2.0949999999999993,40.0,-0.04999999999999998,87,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-31,2025-04-03,4,-0.14999999999999702,60.0,4.956352788505163e-17,-4.169999999999996,72.0,-0.0555555555555555,1.8950000000000011,40.0,0.05000000000000003,88,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-31,2025-04-04,5,-2.144999999999998,60.0,-0.03333333333333329,-2.174999999999997,72.0,-0.027777777777777738,-0.09999999999999898,40.0,2.5651299519456543e-17,89,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-31,2025-04-05,6,1.8450000000000024,60.0,0.033333333333333375,1.8150000000000028,72.0,0.027777777777777814,-2.0949999999999984,40.0,-0.04999999999999996,90,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-31,2025-04-06,7,-0.1499999999999988,60.0,1.9999318269406798e-17,-0.1799999999999986,72.0,1.9564550480941433e-17,3.8900000000000015,40.0,0.10000000000000003,91,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-04-07,2025-04-07,1,-20.099999999999998,60.0,-0.33333333333333326,-24.119999999999997,72.0,-0.33333333333333326,11.870000000000001,40.0,0.3,92,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
